ID_Curso;;URL;Precio;Suscriptores;Vistas;Nivel;Área
717278;Proceso de análisis de crédito bancario (para banqueros);https://www.udemia.cl/credit-analysis-process/;180000;62;894;Nivel intermedio;Finanzas
889824;construir una base sólida para operar con opciones;https://www.udemia.cl/option-basics-to-be-profitable-trader/;20000;8;1115;Nivel principiante;Finanzas
1266306;Forex - Teoría de las ondas de Elliott con Fibonacci.;https://www.udemia.cl/forex-strategy-elliott-wave-theory-with-fibonacci/;20000;54;2769;Todos los niveles;Finanzas
1084642;Negociación profesional - ¡Beneficios consistentes con bajo riesgo!;https://www.udemia.cl/professional-trading-consistent-profits-with-low-risk/;20000;5;627;Todos los niveles;Finanzas
41145;El curso de contabilidad básica de aprendizaje visual;https://www.udemia.cl/the-visual-learning-basic-accounting-course/;20000;0;9;Todos los niveles;Finanzas
188418;Contabilidad Legal;https://www.udemia.cl/solicitors-accounts/;110000;6;26;Nivel principiante;Finanzas
799434;Conceptos básicos de valoración de renta fija, CFA Nivel I 2017 Prep;https://www.udemia.cl/básicos-de-renta-fija-valoracion-cfa-level-i-2017-prep/;20000;0;4;Todos los niveles;Finanzas
707644;Forex: Aprenda a operar en Forex y FX de manera consistente;https://www.udemia.cl/forex-learn-to-trade-forex-and-fx-consistently/;50000;4;956;Todos los niveles;Finanzas
1079040;Modelado Financiero para Emprendedores;https://www.udemia.cl/modelo-financiero-para-emprendedores/;20000;7;232;Nivel principiante;Finanzas
1188178;Aprenda cómo comenzar poco a poco y triunfar en acciones de pequeña capitalización;https://www.udemia.cl/stocks-de-pequeña-capitalización/;50000;13;2635;Nivel principiante;Finanzas
772950;Kostenrechnung lernen leicht gemacht;https://www.udemia.cl/kostenrechnung-lernen-leicht-gemacht/;40000;46;612;Nivel principiante;Finanzas
745110;TÁCTICAS COMERCIALES;https://www.udemia.cl/trading-tactics/;145000;25;951;Todos los niveles;Finanzas
610890;Cómo comenzar a invertir: hecho simple y fácil;https://www.udemia.cl/como-empezar-a-invertir-simple-y-facil/;200000;12;1506;Todos los niveles;Finanzas
876646;Python para comercio e inversión;https://www.udemia.cl/python-for-trading-investing/;95000;25;638;Todos los niveles;Finanzas
42634;Fusiones y adquisiciones Fundamentos de fusiones y adquisiciones que necesita saber;https://www.udemia.cl/intro-to-the-ma-game/;95000;19;4103;Todos los niveles;Finanzas
797762;La estrategia Cuckoo para conseguir financiación europea;https://www.udemia.cl/the-cuckoo-strategy-to-get-european-funding/;160000;0;0;Todos los niveles;Finanzas
1266148;Contabilidad, finanzas y banca: un estudio completo;https://www.udemia.cl/contabilidad-finanzas-y-banca-un-estudio-comprensivo/;180000;36;507;Todos los niveles;Finanzas
398798;Introducción a las opciones: estrategias para obtener ganancias consistentes;https://www.udemia.cl/introduction-to-options-start-trading-now/;40000;44;617;Todos los niveles;Finanzas
352782;Aprende Contabilidad. Comprender Negocios.;https://www.udemia.cl/aprender-contabilidad-entender-negocios/;200000;123;5572;Todos los niveles;Finanzas
419308;Curso acelerado de contabilidad de costos;https://www.udemia.cl/crash-course-on-cost-accounting/;20000;11;3730;Todos los niveles;Finanzas
249934;Aprenda los fundamentos de las acciones y las opciones;https://www.udemia.cl/learn-how-to-trade-stocks-and-options/;50000;18;80;Nivel intermedio;Finanzas
1103718;¡Cómo obtener ingresos pasivos crecientes de Fortune 500!;https://www.udemia.cl/how-to-get-growing-passive-income-from-the-fortune-500/;25000;0;4;Todos los niveles;Finanzas
1171994;Contabilidad y teneduría de libros de Excel 4: funciones de búsqueda maestra;https://www.udemia.cl/excel-4-accountants-bookkeepers-master-lookup-fuctions/;35000;140;2638;Todos los niveles;Finanzas
1072156;La base del Trading;https://www.udemia.cl/le-basi-del-trading/;200000;5;22;Todos los niveles;Finanzas
362530;Dominar el comercio de opciones de cóndor de hierro de alta probabilidad;https://www.udemia.cl/mastering-high-probability-iron-condor-options-trading/;200000;11;1030;Nivel intermedio;Finanzas
808506;Modelado Financiero para Startups y Pequeñas Empresas;https://www.udemia.cl/modelado-financiero-para-startups-pequeñas-empresas/;195000;137;4991;Todos los niveles;Finanzas
1030976;QuickBooks Online: gestión de inventario para empresas no financieras;https://www.udemia.cl/quickbooks-online-inventory-management-for-non-finance/;35000;4;8;Todos los niveles;Finanzas
507486;Operaciones de alta frecuencia n.º 1: conceptos básicos, historia y estrategias;https://www.udemia.cl/high-frequency-trading-1-basics-history-strategies-forex-stocks/;50000;24;2222;Todos los niveles;Finanzas
521234;Curso Forex SOS: ajustes comerciales y estrategia de Forex funcional;https://www.udemia.cl/forex-sos-curso/;50000;48;1315;Todos los niveles;Finanzas
830994;Patrones de gráficos para principiantes Operando con Penny Stocks;https://www.udemia.cl/beginners-chart-patterns-for-penny-stocks-part-2/;200000;7;40;Todos los niveles;Finanzas
260066;SAP FICO para principiantes: una guía para las cuentas financieras de SAP;https://www.udemia.cl/sap-fico-for-sap-beginners/;100000;101;1444;Todos los niveles;Finanzas
386922;Introducción a la contabilidad;https://www.udemia.cl/contabilidad-en-una-hora/;20000;19;193;Todos los niveles;Finanzas
378464;Tablero de Excel - Tablero y gráficos interactivos de Excel;https://www.udemia.cl/gráficos-interactivos-en-excel/;30000;54;843;Todos los niveles;Finanzas
480752;Cómo invertir en acciones + Consejos de inversión para multimillonarios;https://www.udemia.cl/how-to-invest-in-stocks-warren-buffett/;40000;18;1643;Nivel principiante;Finanzas
593460;Forex: ¿Qué es una tendencia y cuándo es fuerte y confiable?;https://www.udemia.cl/forex-whats-a-trend-strong-and-reliable/;0;43;2955;Todos los niveles;Finanzas
1137310;Introducción a las Criptomonedas y Blockchain;https://www.udemia.cl/introduccion-a-las-criptomonedas/;0;138;3775;Nivel intermedio;Finanzas
713258;Guía para principiantes para invertir en la bolsa de valores;https://www.udemia.cl/guia-para-principiantes-para-invertir-en-el-mercado-de-acciones/;0;109;3283;Nivel intermedio;Finanzas
757508;Sistemas de contabilidad;https://www.udemia.cl/sistemas-de-contabilidad/;20000;1;20;Todos los niveles;Finanzas
497236;Aprenda a operar con éxito en Forex: en 5 sencillos pasos;https://www.udemia.cl/aprende-cómo-comerciar-forex-con-exito-en-5-simples-pasos/;95000;7;64;Nivel principiante;Finanzas
445916;Grundlagen der finanziellen Unabhängigkeit;https://www.udemia.cl/grundlagen-der-finanziellen-unabhangigkeit/;0;96;1059;Todos los niveles;Finanzas
915964;Despierta al Contador que hay en Ti | Domina los conceptos básicos de contabilidad;https://www.udemia.cl/enlightened-accountant-master-accounting-basics-in-no-time/;35000;10;1135;Nivel principiante;Finanzas
949504;Aprende Cálculo Financiero de una Manera Sencilla;https://www.udemia.cl/aprenda-calculo-financeiro-de-forma-simples/;20000;14;76;Todos los niveles;Finanzas
1028030;Programación MQL4 para comerciantes: ¡construya robots comerciales robustos!;https://www.udemia.cl/algorithmic-trading-bootcamp-metatrader4/;195000;33;1367;Todos los niveles;Finanzas
186556;Bitcoin para principiantes;https://www.udemia.cl/bitcoinforbeginners/;50000;3;37;Todos los niveles;Finanzas
66383;Contabilidad en 60 Minutos - Una Breve Introducción;https://www.udemia.cl/contabilidad-en-60-minutos-una-breve-introduccion/;0;4397;56659;Nivel principiante;Finanzas
486240;CIRUGÍA DE DIFUSIÓN DE CRÉDITO - Bear Call y Bull Put Mastery;https://www.udemia.cl/advanced-credit-spreads/;60000;55;607;Todos los niveles;Finanzas
1167710;Aktiver Vermögensaufbau mit ETF;https://www.udemia.cl/aktiver-vermoeensaufbau/;20000;18;112;Todos los niveles;Finanzas
571506;Intercambios de acciones;https://www.udemia.cl/equity-swaps/;50000;25;394;Todos los niveles;Finanzas
389108;Ø§Ù„Ø¹Ù„ÙˆÙ… ÙˆØ§Ù„Ù…Ø¨Ø§Ø¯Ø¦ Ø§Ù„Ø£Ø³Ø§Ø³ÙŠØ© Ù„Ù„Ù…Ù‡Ù†Ø© Ø§Ù„Ø¥ ÙƒØªÙˆØ§Ø±ÙŠØ©;https://www.udemia.cl/actuarial-intro/;25000;7;781;Nivel intermedio;Finanzas
598846;Sistema de Forex Trading: Correlación EUR/GBP vs GBP/USD;https://www.udemia.cl/forex-trading-correlation-strategy-eurgbp-gbpusd/;50000;4;33;Todos los niveles;Finanzas
587232;Contabilidad financiera para principiantes;https://www.udemia.cl/contabilidad-financiera-para-principiantes/;60000;3;164;Todos los niveles;Finanzas
920424;Aprenda a operar en el mercado de valores;https://www.udemia.cl/curso-completo-para-trading-de-acciones-todos-los-niveles-de-habilidad/;20000;3;984;Todos los niveles;Finanzas
1242604;Acciones de metales preciosos;https://www.udemia.cl/precious-metal-equities/;20000;1;28;Nivel principiante;Finanzas
514036;Análisis financiero: una receta para el éxito;https://www.udemia.cl/análisis-financiero-una-receta-para-el-éxito/;0;635;19614;Todos los niveles;Finanzas
743914;No Bull Investing: Invertir 101 para la libertad financiera;https://www.udemia.cl/no-bull-investing-investing-101-for-financial-freedom/;100000;12;1213;Nivel intermedio;Finanzas
136244;Análisis de punto de equilibrio y fijación de precios;https://www.udemia.cl/breakeven-analysis-and-pricing/;20000;2;27;Nivel principiante;Finanzas
173462;Contabilidad de impuestos diferidos (nivel de curso profesional);https://www.udemia.cl/contabilidad-de-impuestos-diferidos/;25000;6;2924;Todos los niveles;Finanzas
368916;¡Crea un robot comercial sin habilidades de codificación!;https://www.udemia.cl/algotrading/;145000;0;5;Todos los niveles;Finanzas
986024;IAS37 - Provisiones, Pasivos Contingentes y Activos;https://www.udemia.cl/ias37-provisiones-contingentes-pasivos-activos/;0;53;2247;Todos los niveles;Finanzas
45136;Ganar en Bolsa con Análisis Técnico;https://www.udemia.cl/curso-básico-sobre-la-interpretación-de-las-acciones-mediante-graficos/;25000;11;91;Nivel principiante;Finanzas
42651;Comprender el mercado de valores: para principiantes;https://www.udemia.cl/understanding-the-stock-market-a-beginners-course/;25000;2;122;Todos los niveles;Finanzas
790034;Contabilidad financiera: una breve introducción;https://www.udemia.cl/contabilidad-en-menos-de-una-hora/;0;1440;17847;Nivel intermedio;Finanzas
282050;Cree, haga crecer y proteja sus activos: una guía paso a paso;https://www.udemia.cl/ron-delegges-crash-course-para-inversores/;195000;26;226;Nivel principiante;Finanzas
387348;Energiespar-Formel // Ahorra más dinero ahorrando agua en casa;https://www.udemia.cl/energiespar-formel-mehr-geld-durch-wasser-sparen-zuhause/;50000;2;21;Nivel principiante;Finanzas
838260;beneficios turbo;https://www.udemia.cl/beneficios-turbo/;20000;0;10;Todos los niveles;Finanzas
1024862;Introducción a las auditorías de estados financieros;https://www.udemia.cl/intro-financial-statement-audits/;50000;0;1;Nivel intermedio;Finanzas
692268;Diseño de estrategia y Backtesting;https://www.udemia.cl/strategy-layout-and-backtesting/;200000;2;36;Todos los niveles;Finanzas
352150;Llamadas cubiertas: poderosa estrategia de ingresos para comerciantes de acciones;https://www.udemia.cl/cover-calls-income-strategy-for-stock-traders/;60000;0;22;Todos los niveles;Finanzas
178776;Trading Inside Bars - Domina 1 patrón fácil para tener éxito;https://www.udemia.cl/trading-inside-bars-find-setups-today-make-money-mañana/;125000;200;2996;Nivel intermedio;Finanzas
42645;Finanzas esenciales para gerentes;https://www.udemia.cl/finanzas-para-gerentes/;25000;10;663;Nivel principiante;Finanzas
484134;Capital de riesgo. ¡Qué es y por qué te importa!;https://www.udemia.cl/venture-capital-sector-overview-what-is-it-and-why-imports-to-you/;50000;48;1566;Nivel principiante;Finanzas
45139;CPA 101: Cómo dominar el marketing de afiliados en poco tiempo;https://www.udemia.cl/cpa-marketing-101/;100000;92;11517;Todos los niveles;Finanzas
1175694;Cómo ganar dinero invirtiendo en bolsa;https://www.udemia.cl/como-ganar-dinero-invirtiendo-en-bolsa/;0;306;2740;Nivel intermedio;Finanzas
323196;Evaluación de capital de trabajo para banqueros, analistas de crédito;https://www.udemia.cl/working-capital-assessment-for-bankers-credit-analysts/;20000;0;4;Todos los niveles;Finanzas
987682;Funciones avanzadas de Excel;https://www.udemia.cl/funciones-avanzadas-de-excel-para-analizar-datos-grandes/;20000;47;1964;Todos los niveles;Finanzas
408894;Inversiones y Mercados Financieros;https://www.udemia.cl/inversiones-y-mercados-financieros/;40000;3;71;Nivel principiante;Finanzas
471588;Análisis de estados financieros: ¡Aprenda a invertir como un profesional!;https://www.udemia.cl/estados-financieros-y-ratios-para-inversores-principiantes/;50000;54;1237;Nivel intermedio;Finanzas
212952;Conceptos básicos de economía (nivel universitario);https://www.udemia.cl/economics-for-accounting-and-finance-professionals/;25000;12;2516;Todos los niveles;Finanzas
179820;Finanzas corporativas: una breve introducción;https://www.udemia.cl/finance-a-brief-introduction-and-basics-finance-101/;0;649;11724;Todos los niveles;Finanzas
213154;VPS para operar en Forex - Proteja sus robots de Forex;https://www.udemia.cl/forex-vps/;160000;225;4252;Nivel principiante;Finanzas
907416;¡Empiece a operar con acciones utilizando el análisis técnico!;https://www.udemia.cl/professional-stock-trader/;25000;244;3190;Todos los niveles;Finanzas
403628;Contabilidad 2 simplificada para usted;https://www.udemia.cl/contabilidad-2-simplificado-para-usted/;45000;23;1446;Nivel principiante;Finanzas
1018380;Evite que los acreedores lo acosen y evite la bancarrota;https://www.udemia.cl/stop-creditor-harssment-and-evita-bankruptcy/;20000;0;0;Todos los niveles;Finanzas
1103272;Tenga éxito en las acciones, incluso si no sabe por dónde empezar;https://www.udemia.cl/tener-éxito-en-las-acciones-incluso-si-no-sabe-por-dónde-empezar/;0;20;2554;Todos los niveles;Finanzas
828740;Master Finance en tres horas;https://www.udemia.cl/finanzas-basicas-para-startups-smes-quick-clear-practical/;20000;12;721;Nivel principiante;Finanzas
443502;NIC 1-Presentación de Estados Financieros;https://www.udemia.cl/ias-1-presentacion-de-estados-financieros/;0;81;2674;Todos los niveles;Finanzas
1198166;Análisis de cartera de inversiones con Python;https://www.udemia.cl/investment-portfolio-analysis-with-python/;50000;13;209;Nivel principiante;Finanzas
1239068;Comercio de bola de cristal: prevea el precio con patrones estacionales;https://www.udemia.cl/estacionalidad/;145000;19;807;Todos los niveles;Finanzas
862786;Finanzas y Análisis Financiero: Manejo Seguro de Negocios;https://www.udemia.cl/finanzas-y-analisis-financiero-manejo-seguro-de-negocios/;20000;18;50;Nivel principiante;Finanzas
298522;Aprenda Quickbooks para mantener los libros correctamente;https://www.udemia.cl/learn-quickbooks-to-maintain-books-properly/;20000;5;241;Todos los niveles;Finanzas
40039;Wie Du, Dir auch mit kleinen Beträgen ein Vermögen aufbaust;https://www.udemia.cl/wie-du-dir-auch-mit-kleinen-betragen-ein-vermogen-aufbaust/;70000;3;187;Nivel intermedio;Finanzas
1062144;GestÃ£o Financeira Para Pequenas e MÃ©dias Empresas;https://www.udemia.cl/gestao-financeira/;115000;230;1284;Nivel principiante;Finanzas
