Área;ID_Curso;nombre;URL;Nivel;Precio;Suscriptores;Vistas
desarrollador web;615084;Laravel (5.2) PHP Framework Jump Start para principiantes;https://www.udemia.cl/laravel-php-framework-jump-start-for-beginners/;Nivel intermedio; 20.000 ;32; 3.898 
desarrollador web;857270;Conviértase en un desarrollador de HTML y CSS - Cree un sitio receptivo;https://www.udemia.cl/aprender-a-codificar-en-html-y-css/;Todos los niveles; - ;29; 3.894 
desarrollador web;595728;Curso completo de HTML5 y CSS3 +1 proyecto de principio a fin;https://www.udemia.cl/complete-html5-and-css3-course-1-start-to-finish-project/;Todos los niveles; 200.000 ;94; 3.887 
desarrollador web;678150;Granja de Laravel;https://www.udemia.cl/laravel-homestead/;Nivel principiante; - ;9; 3.883 
desarrollador web;604044;Wordpress para principiantes: cree un sitio web en vivo desde cero;https://www.udemia.cl/wordpress_for_beginners/;Nivel principiante; 20.000 ;15; 3.877 
desarrollador web;745306;Cree aplicaciones en tiempo real | React Js, Golang y RethinkDB;https://www.udemia.cl/realtime-apps-with-reactjs-golang-rethinkdb/;Nivel principiante; 60.000 ;48; 3.854 
desarrollador web;482404;CSS3 para principiantes;https://www.udemia.cl/css-learn-css-from-scratch/;Nivel intermedio; 195.000 ;25; 3.831 
desarrollador web;1033686;Configuración del servidor local de WordPress y migración del sitio en línea;https://www.udemia.cl/wordpress-local-install-and-two-methods-to-migrate-online/;Todos los niveles; 55.000 ;12; 3.801 
desarrollador web;1049344;Cómo iniciar un blog de WordPress - ¡Guía completa para principiantes!;https://www.udemia.cl/how-to-start-a-blog-complete-beginners-guide/;Nivel intermedio; - ;32; 3.784 
desarrollador web;1239022;Cómo crear un sitio web inmobiliario con Wordpress 2017;https://www.udemia.cl/como-crear-un-sitio-web-de-bienes-raices-con-wordpress-2017/;Nivel principiante; - ;11; 3.782 
desarrollador web;529028;Desarrollo de complementos de WordPress para 2017: compilar 14 complementos;https://www.udemia.cl/advanced-wordpress-development-take-control-of-the-back-end/;Todos los niveles; 50.000 ;72; 3.770 
desarrollador web;1102962;Material angular: inicio rápido;https://www.udemia.cl/estilo-aplicaciones-angulares-con-material-angular/;Todos los niveles; - ;14; 3.766 
desarrollador web;821526;Cómo crear un sitio web comercial en 1 día con Wix RÁPIDO Y FÁCIL;https://www.udemia.cl/how-i-make-a-professional-website-in-1-day-or-less-with-wix/;Todos los niveles; 20.000 ;25; 3.759 
desarrollador web;511378;Aprenda transición y animación CSS;https://www.udemia.cl/css-transition-and-animation/;Nivel principiante; 100.000 ;20; 3.757 
desarrollador web;219838;Aprenda el curso acelerado de XML: descubra los fundamentos esenciales de XML;https://www.udemia.cl/learn-xml-crash-course/;Todos los niveles; 50.000 ;18; 3.704 
desarrollador web;593544;PHP MVC Framework CodeIgniter Tutorial para principiantes Proyecto;https://www.udemia.cl/php-mvc-framework-codeigniter-tutorial-for-beginners-project/;Nivel intermedio; 100.000 ;125; 3.701 
desarrollador web;796010;Desarrolle su primera aplicación en una hora;https://www.udemia.cl/desarrolle-su-primera-aplicación-en-una-hora/;Nivel intermedio; 20.000 ;11; 3.699 
desarrollador web;8324;JavaScript para principiantes;https://www.udemia.cl/beginning-javascript/;Todos los niveles; 20.000 ;48; 3.697 
desarrollador web;566920;WordPress para principiantes - Tutorial - De novato a experto;https://www.udemia.cl/wordpress-for-beginners-tutorial-from-novice-to-know-how/;Nivel principiante; 20.000 ;39; 3.694 
desarrollador web;1169848;Cree su propia aplicación de calculadora con Javascript, HTML5 y CSS;https://www.udemia.cl/crear-una-calculadora-aplicacion-web-con-javascript-html-css/;Todos los niveles; 50.000 ;11; 3.688 
desarrollador web;1084894;Extensiones de Chrome: desarrolle 5 extensiones de Chrome desde cero;https://www.udemia.cl/chrome-extension-dev/;Nivel principiante; - ;44; 3.655 
desarrollador web;834924;Cómo crear formularios HTML;https://www.udemia.cl/how-to-create-html-forms/;Todos los niveles; 30.000 ;7; 3.652 
desarrollador web;900434;VueJS V1 Introducción al marco JavaScript de VueJS;https://www.udemia.cl/vuejs-introducción-a-vuejs-javascript-framework/;Nivel principiante; 200.000 ;31; 3.632 
desarrollador web;993146;Aprenda JSON con objetos JavaScript y API en 1 hora;https://www.udemia.cl/json-course/;Nivel principiante; 95.000 ;19; 3.619 
desarrollador web;947498;Diseño web HTML CSS Cómo crear un sitio web desde cero;https://www.udemia.cl/html-css-how-to-create-a-website-from-scratch/;Todos los niveles; 50.000 ;22; 3.601 
desarrollador web;739090;La guía completa para el desarrollo de JavaScript;https://www.udemia.cl/el-curso-de-desarrollo-de-javascript-completo/;Nivel intermedio; 110.000 ;104; 3.590 
desarrollador web;1246622;Cree e implemente un servidor LAMP en AWS;https://www.udemia.cl/construir-e-implementar-un-servidor-lamp-en-aws/;Nivel principiante; - ;8; 3.571 
desarrollador web;1249968;Conceptos básicos de JQuery - Aprende JQuery desde cero;https://www.udemia.cl/jquery-basics-learn-jquery-from-scratch/;Nivel intermedio; 100.000 ;18; 3.559 
desarrollador web;1086834;Cómo hacer un sitio web de Wordpress 2017 | Tutorial del tema Divi;https://www.udemia.cl/how-to-make-a-wordpress-website-2017-divi-theme-tutorial/;Nivel principiante; 40.000 ;37; 3.541 
desarrollador web;1174446;Marketing por correo electrónico: envíe correos electrónicos ilimitados a través del propio servidor de correo;https://www.udemia.cl/email-marketing-send-ilimited-emails-via-own-mail-server/;Todos los niveles; 35.000 ;20; 3.539 
desarrollador web;994740;Cree un sitio web de comercio electrónico Wordpress 2016 - ¡Nuevo tema Divi!;https://www.udemia.cl/create-an-ecommerce-wordpress-website-2016-new-divi-theme/;Todos los niveles; 30.000 ;41; 3.503 
desarrollador web;1203894;Cómo hacer un sitio web de comercio electrónico con Wordpress 2017;https://www.udemia.cl/how-to-make-an-ecommerce-website-with-wordpress-2017/;Nivel intermedio; - ;26; 3.493 
desarrollador web;1023196;A Conceptos básicos completos de Laravel desde principiante hasta experto;https://www.udemia.cl/aprender-laravel-desde-principiante-a-experto/;Todos los niveles; 25.000 ;12; 3.492 
desarrollador web;597256;Aprenda a programar en Ruby de forma sencilla;https://www.udemia.cl/learn-ruby-programming-the-easy-way/;Nivel intermedio; 35.000 ;19; 3.485 
desarrollador web;683394;El curso completo de HTML5;https://www.udemia.cl/learn-html-by-building-websites/;Todos los niveles; 20.000 ;23; 3.461 
desarrollador web;1090194;Todo en uno HTML CSS y JQuery;https://www.udemia.cl/todo-en-uno-html-css-y-jquery/;Todos los niveles; 20.000 ;16; 3.444 
desarrollador web;368340;Desarrollo web profesional en Python usando Flask;https://www.udemia.cl/python-flask-course/;Todos los niveles; 120.000 ;102; 3.420 
desarrollador web;883000;Curso completo de desarrollador de temas de WordPress con Bootstrap;https://www.udemia.cl/the-complete-wordpress-theme-developer-course/;Todos los niveles; 150.000 ;160; 3.415 
desarrollador web;92194;Cree un sitio web clasificado en 2 horas - garantizado;https://www.udemia.cl/crea-un-sitio-web-clasificado-en-2-horas-garantizado/;Nivel intermedio; 50.000 ;22; 3.411 
desarrollador web;564366;Ajax en JavaScript y JQuery, con PHP: creación de una aplicación de chat;https://www.udemia.cl/ajax-en-javascript-y-jquery-con-php/;Todos los niveles; 200.000 ;15; 3.399 
desarrollador web;467426;Conviértase en un desarrollador web certificado: de principiante a experto;https://www.udemia.cl/jquery101/;Todos los niveles; 200.000 ;85; 3.397 
desarrollador web;976598;Creación de sitios web Crear un formulario de contacto web totalmente funcional;https://www.udemia.cl/cómo-crear-un-formulario-de-contacto-web-totalmente-funcional/;Todos los niveles; 200.000 ;19; 3.392 
desarrollador web;830834;Desarrollo web jQuery de aprendizaje rápido;https://www.udemia.cl/aprendizaje-rápido-jquery-desarrollo-web/;Nivel principiante; 150.000 ;39; 3.388 
desarrollador web;634754;HTML simplificado para principiantes: cree un sitio web de una página;https://www.udemia.cl/html-made-simple-crea-tu-propia-página-web-paso-a-paso/;Nivel principiante; 65.000 ;16; 3.380 
desarrollador web;98066;¡Sitio web completo y CMS en PHP y MySQL desde cero!;https://www.udemia.cl/cms-admin-panel-in-php-mysql/;Nivel intermedio; 20.000 ;48; 3.357 
desarrollador web;1121650;Enrutamiento angular 2: en funcionamiento;https://www.udemia.cl/angular-2-routing-up-and-running/;Todos los niveles; - ;13; 3.357 
desarrollador web;1065250;En funcionamiento con jQuery;https://www.udemia.cl/up-and-running-with-jquery/;Nivel principiante; - ;19; 3.324 
desarrollador web;1075808;Curso acelerado de JSON para principiantes;https://www.udemia.cl/json-crash-course-para-principiantes-aprender-json-en-una-hora/;Nivel principiante; 45.000 ;7; 3.323 
desarrollador web;409618;Cree una aplicación web en tiempo real en node.js, Angular.js, mongoDB;https://www.udemia.cl/realtime-meanstack/;Nivel principiante; 20.000 ;34; 3.299 
desarrollador web;1014776;Aplicaciones web de pila completa con Meteor y React;https://www.udemia.cl/meteor-react/;Nivel principiante; 85.000 ;162; 3.295 
desarrollador web;584758;Bootstrap 3 para principiantes: crea una página de destino profesional;https://www.udemia.cl/bootstrap-beginners-landing-page/;Nivel principiante; 20.000 ;54; 3.271 
desarrollador web;803074;curso de introduccion a html;https://www.udemia.cl/introduction-to-html-course/;Nivel Experto; 20.000 ;16; 3.258 
desarrollador web;864482;Codificación simplificada: HTML y CSS para principiantes;https://www.udemia.cl/codificación-fácil-html-css-para-principiantes/;Nivel principiante; 40.000 ;16; 3.254 
desarrollador web;836044;Reaccionar desde cero;https://www.udemia.cl/reactjs-from-the-ground-up/;Nivel intermedio; 150.000 ;62; 3.252 
desarrollador web;615920;Desarrollo web en profundidad hecho fácil;https://www.udemia.cl/desarrollo-web-en-profundidad-desde-scratch/;Todos los niveles; 25.000 ;60; 3.249 
desarrollador web;1211366;ES6 / EcmaScript 6 para principiantes una introducción;https://www.udemia.cl/es6-ecmascript-6-para-principiantes/;Todos los niveles; - ;21; 3.227 
desarrollador web;916902;El curso completo de desarrollador web de comercio electrónico 5.0;https://www.udemia.cl/e-commerce-web-developer-course/;Todos los niveles; 195.000 ;96; 3.209 
desarrollador web;1274210;Aprende JSON para principiantes con JavaScript;https://www.udemia.cl/json-javascript-curso/;Nivel principiante; 200.000 ;23; 3.193 
desarrollador web;492818;Desarrollo profesional de temas de WordPress para 2017;https://www.udemia.cl/advanced-wordpress-theme-development-next-level-of-theming/;Nivel principiante; 20.000 ;94; 3.185 
desarrollador web;1000010;Desarrollador Ruby on Rails profesional con Rails 5;https://www.udemia.cl/pro-ruby-on-rails-rails5/;Todos los niveles; 200.000 ;174; 3.179 
desarrollador web;967058;Desarrollador de Ethereum: Cree una aplicación Blockchain descentralizada;https://www.udemia.cl/ethereum-desarrollador/;Nivel principiante; 195.000 ;38; 3.169 
desarrollador web;500628;Angular 2 desmitificado;https://www.udemia.cl/introduction-to-angular2/;Todos los niveles; 20.000 ;49; 3.150 
desarrollador web;909836;Últimas cadenas de JavaScript;https://www.udemia.cl/js-strings/;Nivel principiante; - ;20; 3.142 
desarrollador web;785388;Escalado de Docker en AWS;https://www.udemia.cl/escalamiento-docker-on-aws/;Todos los niveles; 25.000 ;63; 3.133 
desarrollador web;1002676;El desarrollo web de pila completa;https://www.udemia.cl/el-desarrollo-web-full-stack/;Todos los niveles; 60.000 ;207; 3.119 
desarrollador web;994362;Habilidades y herramientas críticas de desarrollo web para el estafador no tecnológico;https://www.udemia.cl/critical-web-dev-skills-tools-for-the-non-tech-hustler/;Todos los niveles; - ;33; 3.118 
desarrollador web;1147064;WordPress para principiantes | No se requiere codificación;https://www.udemia.cl/wordpress-for-beginners-no-coding-required/;Todos los niveles; 20.000 ;13; 3.106 
desarrollador web;1031626;Bootstrap 4 Diseño y Desarrollo Web Responsivo;https://www.udemia.cl/bootstrap-4-responsive-diseño-y-desarrollo-web/;Todos los niveles; 20.000 ;73; 3.086 
desarrollador web;1027276;¡Obtenga grandes ganancias con el desarrollo web, simple y fácil!;https://www.udemia.cl/obtenga-grandes-beneficios-construyendo-sitios-web-simples-y-fáciles/;Nivel intermedio; 90.000 ;13; 3.073 
desarrollador web;811452;Crear sitio web desde cero en urdu e hindi;https://www.udemia.cl/create-website-from-scratch-in-urdu-hindi/;Nivel principiante; - ;9; 3.033 
desarrollador web;14571;Aprenda HTML5 a su propio ritmo. Ideal para principiantes;https://www.udemia.cl/learning-html5/;Todos los niveles; 50.000 ;67; 3.026 
desarrollador web;494078;Guía experta: ¡Domina las funciones en JavaScript!;https://www.udemia.cl/funciones-en-javascript/;Todos los niveles; 195.000 ;19; 3.015 
desarrollador web;957422;Cómo crear un sitio web: un tutorial de HTML y un tutorial de CSS;https://www.udemia.cl/html-tutorial/;Todos los niveles; 65.000 ;330; 3.012 
desarrollador web;412952;AngularJS para desarrolladores de ASP.NET MVC;https://www.udemia.cl/angularjs-for-aspnet-mvc-developers/;Todos los niveles; 50.000 ;10; 3.011 
desarrollador web;747650;Aprenda HTML, CSS y Ruby on Rails: cree su primer blog;https://www.udemia.cl/learn-html-css-and-ruby-on-rails-build-your-first-blog/;Todos los niveles; 20.000 ;27; 2.985 
desarrollador web;452684;jQuery para principiantes: cree animaciones de sitios web fácilmente;https://www.udemia.cl/jquery-for-beginners-fundamentals-training-tutorial-course/;Nivel intermedio; 100.000 ;28; 2.971 
desarrollador web;1149334;Aprenda los conceptos básicos del desarrollo web: Tácticas de codificación;https://www.udemia.cl/aprende-los-conceptos-básicos-del-desarrollo-web-en-2-horas/;Nivel principiante; 40.000 ;30; 2.965 
desarrollador web;714678;Aprende Ajax y jquery con PHP;https://www.udemia.cl/aprender-ajax-y-jquery-con-php/;Todos los niveles; 20.000 ;9; 2.964 
desarrollador web;531290;Capacitación esencial en JavaScript, jQuery y AngularJS;https://www.udemia.cl/essential-javascript-jquery-angularjs-training/;Todos los niveles; 30.000 ;70; 2.919 
desarrollador web;782192;Introducción a los conceptos básicos de dibujo de HTML5 Canvas;https://www.udemia.cl/introduction-to-html5-canvas-basics-of-drawing/;Nivel principiante; 200.000 ;17; 2.918 
desarrollador web;419318;Clase magistral de AngularJS - Inmersión profunda y comprensión de AngularJS;https://www.udemia.cl/angularjs-masterclass/;Todos los niveles; 100.000 ;85; 2.912 
desarrollador web;473338;seguridad wordpress;https://www.udemia.cl/fácil-wordpress-seguridad/;Todos los niveles; 95.000 ;24; 2.888 
desarrollador web;636418;Aprenda Ruby on Rails para principiantes absolutos;https://www.udemia.cl/learn-ruby-on-rails-for-absolute-beginners/;Nivel principiante; 195.000 ;36; 2.875 
desarrollador web;1090788;Primera aplicación web con Spring Boot;https://www.udemia.cl/spring-boot-first-web-application/;Nivel principiante; 40.000 ;32; 2.865 
desarrollador web;954948;Cree sitios web receptivos en una hora con Portalfin;https://www.udemia.cl/build-website/;Todos los niveles; - ;17; 2.859 
desarrollador web;1199780;Alojamiento de su sitio web estático en el servicio Amazon AWS S3;https://www.udemia.cl/hosting-a-static-website-on-amazon-aws-s3-service/;Todos los niveles; 20.000 ;16; 2.853 
desarrollador web;106156;Cree, actualice y administre su propio sitio web con Drupal 7;https://www.udemia.cl/conociendo-drupal/;Todos los niveles; 120.000 ;49; 2.837 
desarrollador web;348920;Cree su propia escuela en línea exitosa para vender cursos;https://www.udemia.cl/create-an-online-school-website-with-joomla/;Todos los niveles; 95.000 ;39; 2.814 
